text,label
"Honnêtement, mon assurance habitation m'a proposé un contrat parfaitement adapté à ma situation.",positif
L'organisation de ce concert était irréprochable malgré l'affluence. Rien à redire.,positif
Je dois dire que ce site web fonctionne parfaitement sans aucun bug depuis l'installation. Une très belle surprise.,positif
Je dois dire que ce processus de recrutement comportait des entretiens pertinents et bien préparés. Rien à redire.,positif
"Franchement, l'ambiance chez ce salon de coiffure est apaisante et le personnel très attentionné. Rien à redire.",positif
"Malheureusement, ma commande a été livrée à la mauvaise adresse sans aucune notification.",négatif
Je dois dire que le chef de ce restaurant gastronomique maîtrise parfaitement les cuissons et les saveurs. Une très belle surprise.,positif
"Sincèrement, ma commande est arrivée un jour plus tôt que prévu, quelle bonne surprise.",positif
Je regrette de dire que cette croisière a facturé des suppléments non annoncés à chaque étape. À éviter absolument.,négatif
Le personnel de cette résidence a été aux petits soins durant tout le séjour. Rien à redire.,positif
"À noter que cette plateforme en ligne est disponible sur ordinateur, tablette et smartphone. Plus d'informations sur le site officiel.",neutre
"Franchement, cette boutique en ligne propose un service client réactif en cas de souci de livraison. Bravo à toute l'équipe.",positif
Cette croisière dure en moyenne huit jours et sept nuits. Voir les conditions générales.,neutre
"Je regrette de dire que cette révision n'a pas résolu le problème signalé, la panne est réapparue une semaine après. Je ne recommande pas du tout.",négatif
"Selon le site officiel, ce transporteur livre habituellement sous deux à cinq jours ouvrés. Plus d'informations sur le site officiel.",neutre
Je regrette de dire que le débit de ce fournisseur d'accès est très en dessous de ce qui était annoncé. À éviter absolument.,négatif
À noter que ce circuit touristique nécessite un acompte de trente pour cent à la réservation. Voir les conditions générales.,neutre
"Honnêtement, ce loueur de véhicules a fait un diagnostic précis et une réparation impeccable.",positif
"Selon le site officiel, cette brasserie propose un menu du jour à quinze euros. Plus d'informations sur le site officiel.",neutre
"Sans surprise, cette marque de produits bio contient des additifs qui ne sont pas clairement indiqués sur l'emballage. Plus jamais.",négatif
À noter que ce restaurant gastronomique propose un menu du jour à quinze euros. Plus d'informations sur le site officiel.,neutre
Ce laboratoire d'analyses se situe au deuxième étage du bâtiment médical.,neutre
"Honnêtement, les prix de cette brasserie ne sont absolument pas justifiés par la qualité. À éviter absolument.",négatif
"Selon le site officiel, les charges de ce bailleur incluent l'eau et le chauffage collectif. Plus d'informations sur le site officiel.",neutre
Je dois dire que le personnel de ce garage a été honnête et n'a facturé que le nécessaire. Rien à redire.,positif
Je regrette de dire que le personnel de cette auberge s'est montré froid et peu serviable. Quelle déception.,négatif
"Sans surprise, ce coach sportif n'a jamais adapté les séances à ma condition physique. Quelle déception.",négatif
"Selon le site officiel, cette épicerie propose un service de livraison à domicile. Voir les conditions générales.",neutre
Ce concessionnaire accepte les paiements en plusieurs fois sans frais. Voir les conditions générales.,neutre
"Sans hésiter, cette compagnie aérienne propose un service fiable et un excellent accueil. Rien à redire.",positif
"Selon le site officiel, cette marque de produits bio est disponible en plusieurs formats selon les points de vente.",neutre
"Franchement, ce garage propose des tarifs transparents et sans surprise. Bravo à toute l'équipe.",positif
"Sans surprise, ce processus de recrutement a traîné en longueur sans aucune communication claire.",négatif
"Sans surprise, le colis a été livré à la mauvaise adresse sans aucune notification. Plus jamais.",négatif
À noter que cette préfecture demande une pièce d'identité valide pour tout dépôt de dossier.,neutre
"Honnêtement, ma commande est arrivée un jour plus tôt que prévu, quelle bonne surprise. Bravo à toute l'équipe.",positif
"Honnêtement, ce vol a subi un retard de plus de quatre heures sans explication claire. Quelle déception.",négatif
"Honnêtement, l'hygiène de ce supermarché laisse clairement à désirer.",négatif
À noter que ma commande peut être suivie en temps réel via l'application. Plus d'informations sur le site officiel.,neutre
Ce coach sportif arrive systématiquement en retard aux rendez-vous fixés. Plus jamais.,négatif
"Honnêtement, cet organisme administratif m'a fait attendre des mois sans aucune nouvelle de mon dossier. À éviter absolument.",négatif
"Pour être franc, mon assurance habitation a mis six mois à traiter mon dossier de remboursement. Plus jamais.",négatif
"Honnêtement, la climatisation de cet hôtel était en panne malgré nos multiples appels.",négatif
Je dois dire que cet employeur valorise réellement l'équilibre entre vie professionnelle et personnelle. Rien à redire.,positif
Les documents pour cette banque peuvent être envoyés par courrier ou en agence.,neutre
"Sans hésiter, l'accueil à cette brasserie est chaleureux, on se sent tout de suite bien. Une très belle surprise.",positif
"Sans surprise, l'hygiène de cette épicerie laisse clairement à désirer. Je ne recommande pas du tout.",négatif
Je regrette de dire que ce gîte facture des suppléments non annoncés lors de la réservation. Je ne recommande pas du tout.,négatif
"Sincèrement, cette mairie propose désormais des démarches en ligne très pratiques.",positif
"Sans hésiter, cette plateforme en ligne est intuitive et agréable à utiliser au quotidien. Bravo à toute l'équipe.",positif
Cette crème visage a une texture agréable et une odeur discrète. Bravo à toute l'équipe.,positif
Cette compagnie aérienne propose plusieurs formules tarifaires selon la période.,neutre
Je dois dire que le personnel soignant de ce dentiste a été d'une grande humanité. Une très belle surprise.,positif
Je dois dire que cette table propose une cuisine raffinée et des produits frais.,positif
Ce concessionnaire propose des tarifs transparents et sans surprise. Je recommande vivement.,positif
"Sans surprise, ce fournisseur d'accès coupe plusieurs fois par jour sans raison apparente. À éviter absolument.",négatif
"Selon le site officiel, ce spa propose des prestations sur rendez-vous uniquement. Plus d'informations sur le site officiel.",neutre
À noter que cette formation se déroule sur douze semaines à raison de six heures par semaine. Plus d'informations sur le site officiel.,neutre
Cette crème visage a une texture agréable et une odeur discrète.,positif
Cette compagnie aérienne propose plusieurs formules tarifaires selon la période. Voir les conditions générales.,neutre
"Selon le site officiel, le centre d'appel a mis à jour sa politique de retour le mois dernier. Plus d'informations sur le site officiel.",neutre
À noter que ma connexion internet couvre l'ensemble du territoire national en quatrième génération.,neutre
Je regrette de dire que cette croisière a facturé des suppléments non annoncés à chaque étape. Plus jamais.,négatif
"Sincèrement, ce conseiller financier a remboursé mon sinistre en moins d'une semaine. Bravo à toute l'équipe.",positif
"Sans hésiter, les mises à jour de ce logiciel apportent régulièrement de vraies améliorations. Bravo à toute l'équipe.",positif
"Franchement, ce cours en ligne m'a permis d'acquérir des compétences immédiatement applicables.",positif
Le logement inclus dans ce séjour organisé était très éloigné de la description. Quelle déception.,négatif
"Honnêtement, cette montre connectée est rapide, fluide et ne chauffe presque pas. Bravo à toute l'équipe.",positif
"Ce club de fitness est surpeuplé aux heures de pointe, impossible de s'entraîner correctement. Quelle déception.",négatif
"Sincèrement, cette crème visage a une texture agréable et une odeur discrète.",positif
Je dois dire que cette piscine municipale propose des cours variés adaptés à tous les niveaux. Une très belle surprise.,positif
